product_href,img_url,Mfr_Part,Mfr,Availability,Price,Qty,Datasheet,Mount,Shape,Material ,Package,Series,Size,Product-Status,Efficiency-Type,Height Seated ,REACH_SVHC,RoHS_Status,Category,Subcategory,Name,Title,public_id
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048masp1-6424,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048MASP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,,ZA,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048sadp2-6450,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048SADP2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,Bulk,ZA,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lafp1-6603,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048LAFP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,,BF,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048ladp3-6620,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048LADP3,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,,BF,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048ladp2-6622,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048LADP2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,,BF,1.687Dia 42.85mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt5lmmvpc-4626,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt5lmmvpc-3079.jpg,SBT5LMMVPC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt5lmmvpc-datasheets-1377.pdf,,,,-,BF,1.692Dia 42.98mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt5lmmdpc-4778,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt5lmmdpc-3229.jpg,SBT5LMMDPC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt5lmmdpc-datasheets-2309.pdf,,,,-,BF,1.687Dia 42.85mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt12mmcpc-5513,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt12mmcpc-3717.jpg,SBT12MMCPC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt12mmcpc-datasheets-6003.pdf,,,,Bulk,-,1.687Dia 42.85mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt5lmmepc-4720,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt5lmmepc-3171.jpg,SBT5LMMEPC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt5lmmepc-datasheets-1920.pdf,,,,-,BF,yes,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048mafp1-6433,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048MAFP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,-,BF,1.687Dia 42.85mm,Active,,11mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lasp1-6584,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048LASP1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,-,BF,1.692Dia 42.98mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/tdkcorporation-ps1440p02bt-4985,https://static.utmel.com/80dimg/tdkcorporation-ps1440p02bt-3414.jpg,PS1440P02BT,,2743,,1,https://pdf.utmel.com/r/datasheets/tdkcorporation-ps1240p02bt-datasheets-931.pdf,,,,Bulk,-,1.750Dia 44.45mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628akr-3404,https://static.utmel.com/80fimg/mallorysonalert-sc628akr-9331.jpg,SC628AKR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalert-sc628akr-datasheets-9538.pdf,,,,-,BF,1.640Dia 41.66mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt5lm0pc-4946,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt5lm0pc-3378.jpg,SBT5LM0PC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt5lm0pc-datasheets-3336.pdf,,,,-,BF,1.692Dia 42.98mm,Active,,42mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdsr9-6390,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDSR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdsr9-datasheets-1003.pdf,,,,-,BF,1.210Dia 30.74mm,Active,,43mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mdcm1-6486,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDCM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mdcm1-datasheets-1685.pdf,-,,,-,BF,0.906Lx0.906W 23.00mmx23.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028madt7-6716,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028madt7-datasheets-3351.pdf,-,,,-,BF,1.692Dia 42.98mm,Active,,23mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016sdsr9-6380,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016SDSR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016sdsr9-datasheets-0935.pdf,Base,,,Bulk,BF,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mddt8-6425,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDDT8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mddt8-datasheets-1239.pdf,Panel,,,Bulk,BF,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbs300fl-5089,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbs300fl-3518.jpg,SBS300FL,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbs300fl-datasheets-4413.pdf,External,,,Bulk,BF,1.692Dia 42.98mm,Active,,42.926mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016mddt7-6407,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016MDDT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016mddt7-datasheets-1130.pdf,External,,,Bulk,BF,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028masr9-6637,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028MASR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028masr9-datasheets-2778.pdf,-,,,Bulk,BF,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628ndpr-5645,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628NDPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628ndp-datasheets-1746.pdf,-,,,Bulk,BF,1.752Dia 44.50mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628fjwr-3071,https://static.utmel.com/80fimg/mallorysonalert-sc628fjwr-9336.jpg,SC628FJWR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,BF,1.750Dia 44.45mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250fr-3103,https://static.utmel.com/80fimg/mallorysonalert-sc250fr-7945.jpg,SC250FR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Base,,,Bulk,BF,1.750Dia 44.45mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628hr-4703,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC628HR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628hr-datasheets-1802.pdf,Panel,,,,BF,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110pr-4776,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110p-3188.jpg,SC110PR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110pr-datasheets-2292.pdf,External,,,Bulk,GC,1.752Dia 44.50mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628apr-4792,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628njr-3239.jpg,SC628APR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628apr-datasheets-2426.pdf,-,,,Bulk,GF,1.752Dia 44.50mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250pr-6386,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110p-3188.jpg,SC250PR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc250pr-datasheets-0979.pdf,-,,,Tray,GC,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616nlr-5044,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616nlr-3473.jpg,SC616NLR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalert-sc616nlr-datasheets-1087.pdf,Through Hole,,,Bulk,,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/tdkcorporation-ps1420p02ct-2301,https://static.utmel.com/80dimg/tdkcorporation-ps1420p02ct-1683.jpg,PS1420P02CT,,22248,,1,https://pdf.utmel.com/r/datasheets/tdkcorporation-ps1240p02bt-datasheets-931.pdf,-,,,Bulk,,1.752Dia 44.50mm,1 (Unlimited),,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110epr-5135,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616cpnr-2693.jpg,SC110EPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,300,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628npr-4719,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628npr-3170.jpg,SC628NPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628npr-datasheets-1912.pdf,-,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbs12m1pc-4746,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbs12m1pc-3197.jpg,SBS12M1PC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbs12m1pc-datasheets-2112.pdf,PCB,,,Bulk,,0.906Lx0.906W 23.00mmx23.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-snp2r-4783,https://static.utmel.com/80dimg/mallorysonalertproductsinc-snp428r-1759.jpg,SNP2R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-snp2r-datasheets-2347.pdf,-,,,Bulk,,1.687Dia 42.85mm,Active,,23mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648adpr-6378,https://static.utmel.com/80fimg/mallorysonalert-sc648adpr-9508.jpg,SC648ADPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648adpr-datasheets-0918.pdf,-,,,Bulk,,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lact-6354,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za120mact-3186.jpg,ZA048LACT,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasr8-datasheets-5889.pdf,,,,Bulk,,1.687Dia 42.85mm,-,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmg-2328,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmg-1710.jpg,MSS5MMG,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmg-datasheets-2800.pdf,-,,,Bulk,BF,1.687Dia 42.85mm,-,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648apr-4736,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648apr-3187.jpg,SC648APR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648apr-datasheets-2043.pdf,-,,,Bulk,BF,1.687Dia 42.85mm,2,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbm428r-4597,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbm428r-3050.jpg,SBM428R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbm428r-datasheets-1193.pdf,Base,,,Bulk,BF,1.687Dia 42.85mm,3,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc416r-4817,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC416R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc416r-datasheets-2596.pdf,Panel,,,Bulk,BF,1.687Dia 42.85mm,-,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628ndr-4843,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC628NDR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628ndr-datasheets-2736.pdf,External,,,Bulk,BF,1.692Dia 42.98mm,2,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110ejr-5139,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110ejr-3567.jpg,SC110EJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,External,,,Bulk,GC,1.687Dia 42.85mm,-,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648adjr-3412,https://static.utmel.com/80fimg/mallorysonalert-sc648adjr-9522.jpg,SC648ADJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,GF,1.687Dia 42.85mm,2,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt5lm1pc-2524,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt5lm1pc-1906.jpg,SBT5LM1PC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt5lm1pc-datasheets-3850.pdf,-,,,Bulk,GC,1.210Dia 30.74mm,-,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbs12m0pc-4708,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbs12m0pc-3160.jpg,SBS12M0PC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbs12m0pc-datasheets-1837.pdf,-,,,Bulk,,0.354Lx0.354W 9.00mmx9.00mm,-,,30.74mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbs12lmmtpc-5646,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbs12lmmtpc-3744.jpg,SBS12LMMTPC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbs12lmmtpc-datasheets-6749.pdf,Base,,,Bulk,,1.210Dia 30.74mm,-,,9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628afpr-3407,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628AFPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Panel,,,Bulk,,1.210Dia 30.74mm,-,,30.74mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt12m1pc-4773,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt12m1pc-3224.jpg,SBT12M1PC,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt12m1pc-datasheets-2273.pdf,External,,,Bulk,,1.692Dia 42.98mm,-,,43.44mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbs12m0fl-4937,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbs12m0fl-3369.jpg,SBS12M0FL,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbs12m0fl-datasheets-3286.pdf,-,,,2011,,1.210Dia 30.74mm,-,,42.926mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616pr-4772,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616pr-3223.jpg,SC616PR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,,1.210Dia 30.74mm,2,,43.44mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628ahpr-3441,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628AHPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,,1.210Dia 30.74mm,-,,43.44mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt5lm0fl-5190,https://static.utmel.com/80dimg/mallorysonalertproductsinc-ps562q-1668.jpg,SBT5LM0FL,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt5lm0fl-datasheets-5012.pdf,Base,,,Bulk,,1.692Dia 42.98mm,-,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ladt7-6667,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ladt7-datasheets-3017.pdf,Panel,,,2011,,1.687Dia 42.85mm,-,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016sdsr8-6406,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016SDSR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016sdsr8-datasheets-1121.pdf,External,,,Bulk,,1.687Dia 42.85mm,-,,42.926mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5m0-2335,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5m0-1717.jpg,MSS5M0,,3083,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5m0-datasheets-2855.pdf,External,,,Bulk,,1.692Dia 42.98mm,-,,Contains Lead,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616ju1r-6627,https://static.utmel.com/80fimg/mallorysonalert-sc616ju1r-9195.jpg,SC616JU-1R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616jur-datasheets-381.pdf,-,,,Bulk,SC,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250kr-3081,https://static.utmel.com/80fimg/mallorysonalert-sc250kr-8051.jpg,SC250KR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,ZA,0.906Lx0.906W 23.00mmx23.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250epr-3428,https://static.utmel.com/80fimg/mallorysonalert-sc250epr-8043.jpg,SC250EPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,ZA,1.024Lx0.787W 26.00mmx20.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250fpr-3117,https://static.utmel.com/80fimg/mallorysonalert-sc250fpr-8056.jpg,SC250FPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Base,,,Bulk,AS,1.692Dia 42.98mm,Active,,Lead Free,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250fkr-3266,https://static.utmel.com/80fimg/mallorysonalert-sc250fkr-8055.jpg,SC250FKR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Panel,,,Bulk,CMS,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc250hpr-4755,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC250HPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,External,,,Bulk,AS,1.692Dia 42.98mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbm616pr-5731,https://static.utmel.com/80fimg/mallorysonalert-sbm616pr-5370.jpg,SBM616PR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,CMS,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648akr-3372,https://static.utmel.com/80fimg/mallorysonalert-sc648akr-9611.jpg,SC648AKR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648akr-datasheets-7670.pdf,-,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616jr-5520,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc616pr-3223.jpg,SC616JR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,Through Hole,,,Bulk,,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbm616pur-6161,https://static.utmel.com/80fimg/mallorysonalert-sbm616pur-5379.jpg,SBM616PUR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbm616pur-datasheets-0088.pdf,-,,,Bulk,2010,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldcm1-6383,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDCM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldcm1-datasheets-0959.pdf,300,,,Bulk,GC,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/murataelectronics-pkmcs0909e4000r1-2102,https://static.utmel.com/80dimg/murataelectronics-pkmcs0909e4000r1-1463.jpg,PKMCS0909E4000-R1,,94937,,1,https://pdf.utmel.com/r/datasheets/murataelectronics-pkmcs0909e4000r1-datasheets-999.pdf,-,,,Bulk,2010,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lacm1-6641,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LACM1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lacm1-datasheets-2808.pdf,PCB,,,Bulk,GC,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120ladt7-3072,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA120LADT7,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120ladt7-datasheets-6082.pdf,-,,,Bulk,GF,1.210Dia 30.74mm,Active,,32.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628anjr-4799,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628anjr-3250.jpg,SC628ANJR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,GC,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldsr9-6377,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDSR9,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldsr9-datasheets-0909.pdf,Panel,,,Bulk,,1.692Dia 42.98mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028ldsr8-6395,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LDSR8,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028ldsr8-datasheets-1038.pdf,-,,,Bulk,SC,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za016ldsu2-6227,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA016LDSU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za016ldsu2-datasheets-0572.pdf,-,,,Bulk,ZA,1.210Dia 30.74mm,Active,,43.4mm,,,,,,,
